21.000000, 0.977769
21.100000, 0.977765
21.200000, 0.977760
21.300000, 0.977756
21.400000, 0.977751
21.500000, 0.977747
21.600000, 0.977743
21.700000, 0.977738
21.800000, 0.977734
21.900000, 0.977730
22.000000, 0.977725
22.100000, 0.977721
22.200000, 0.977717
22.300000, 0.977712
22.400000, 0.977708
22.500000, 0.977703
22.600000, 0.977699
22.700000, 0.977695
22.800000, 0.977690
22.900000, 0.977686
23.000000, 0.977682
23.100000, 0.977677
23.200000, 0.977673
23.300000, 0.977668
23.400000, 0.977664
23.500000, 0.977660
23.600000, 0.977655
23.700000, 0.977651
23.800000, 0.977647
23.900000, 0.977642
24.000000, 0.977638
24.100000, 0.977633
24.200000, 0.977629
24.300000, 0.977625
24.400000, 0.977620
24.500000, 0.977616
24.600000, 0.977611
24.700000, 0.977607
24.800000, 0.977603
24.900000, 0.977598
25.000000, 0.977594
25.100000, 0.977589
25.200000, 0.977585
25.300000, 0.977581
25.400000, 0.977576
25.500000, 0.977572
25.600000, 0.977568
25.700000, 0.977563
25.800000, 0.977559
25.900000, 0.977554
26.000000, 0.977550
26.100000, 0.977546
26.200000, 0.977541
26.300000, 0.977537
26.400000, 0.977532
26.500000, 0.977528
26.600000, 0.977523
26.700000, 0.977519
26.800000, 0.977515
26.900000, 0.977510
27.000000, 0.977506
27.100000, 0.977501
27.200000, 0.977497
27.300000, 0.977493
27.400000, 0.977488
27.500000, 0.977484
27.600000, 0.977479
27.700000, 0.977475
27.800000, 0.977471
27.900000, 0.977466
28.000000, 0.977462
28.100000, 0.977457
28.200000, 0.977453
28.300000, 0.977448
28.400000, 0.977444
28.500000, 0.977440
28.600000, 0.977435
28.700000, 0.977431
28.800000, 0.977426
28.900000, 0.977422
29.000000, 0.977418
29.100000, 0.977413
29.200000, 0.977409
29.300000, 0.977404
29.400000, 0.977400
29.500000, 0.977395
29.600000, 0.977391
29.700000, 0.977386
29.800000, 0.977382
29.900000, 0.977378
30.000000, 0.977373
30.100000, 0.977369
30.200000, 0.977364
30.300000, 0.977360
30.400000, 0.977355
30.500000, 0.977351
30.600000, 0.977347
30.700000, 0.977342
30.800000, 0.977338
30.900000, 0.977333
31.000000, 0.977329
31.100000, 0.977324
31.200000, 0.977320
31.300000, 0.977315
31.400000, 0.977311
31.500000, 0.977307
31.600000, 0.977302
31.700000, 0.977298
31.800000, 0.977293
31.900000, 0.977289
32.000000, 0.977284
32.100000, 0.977280
32.200000, 0.977275
32.300000, 0.977271
32.400000, 0.977267
32.500000, 0.977262
32.600000, 0.977258
32.700000, 0.977253
32.800000, 0.977249
32.900000, 0.977244
33.000000, 0.977240
33.100000, 0.977235
33.200000, 0.977231
33.300000, 0.977226
33.400000, 0.977222
33.500000, 0.977217
33.600000, 0.977213
33.700000, 0.977209
33.800000, 0.977204
33.900000, 0.977200
34.000000, 0.977195
34.100000, 0.977191
34.200000, 0.977186
34.300000, 0.977182
34.400000, 0.977177
34.500000, 0.977173
34.600000, 0.977168
34.700000, 0.977164
34.800000, 0.977159
34.900000, 0.977155
35.000000, 0.977150
35.100000, 0.977146
35.200000, 0.977141
35.300000, 0.977137
35.400000, 0.977132
35.500000, 0.977128
35.600000, 0.977123
35.700000, 0.977119
35.800000, 0.977115
35.900000, 0.977110
36.000000, 0.977106
36.100000, 0.977101
36.200000, 0.977097
36.300000, 0.977092
36.400000, 0.977088
36.500000, 0.977083
36.600000, 0.977079
36.700000, 0.977074
36.800000, 0.977070
36.900000, 0.977065
37.000000, 0.977061
37.100000, 0.977056
37.200000, 0.977052
37.300000, 0.977047
37.400000, 0.977043
37.500000, 0.977038
37.600000, 0.977034
37.700000, 0.977029
37.800000, 0.977025
37.900000, 0.977020
38.000000, 0.977016
38.100000, 0.977011
38.200000, 0.977007
38.300000, 0.977002
38.400000, 0.976998
38.500000, 0.976993
38.600000, 0.976989
38.700000, 0.976984
38.800000, 0.976980
38.900000, 0.976975
39.000000, 0.976971
39.100000, 0.976966
39.200000, 0.976962
39.300000, 0.976957
39.400000, 0.976953
39.500000, 0.976948
39.600000, 0.976943
39.700000, 0.976939
39.800000, 0.976934
39.900000, 0.976930
40.000000, 0.976925
40.100000, 0.976921
40.200000, 0.976916
40.300000, 0.976912
40.400000, 0.976907
40.500000, 0.976903
40.600000, 0.976898
40.700000, 0.976894
40.800000, 0.976889
40.900000, 0.976885
41.000000, 0.976880
41.100000, 0.976876
41.200000, 0.976871
41.300000, 0.976867
41.400000, 0.976862
41.500000, 0.976857
41.600000, 0.976853
41.700000, 0.976848
41.800000, 0.976844
41.900000, 0.976839
42.000000, 0.976835
42.100000, 0.976830
42.200000, 0.976826
42.300000, 0.976821
42.400000, 0.976817
42.500000, 0.976812
42.600000, 0.976808
42.700000, 0.976803
42.800000, 0.976798
42.900000, 0.976794
43.000000, 0.976789
43.100000, 0.976785
43.200000, 0.976780
43.300000, 0.976776
43.400000, 0.976771
43.500000, 0.976767
43.600000, 0.976762
43.700000, 0.976758
43.800000, 0.976753
43.900000, 0.976748
44.000000, 0.976744
44.100000, 0.976739
44.200000, 0.976735
44.300000, 0.976730
44.400000, 0.976726
44.500000, 0.976721
44.600000, 0.976717
44.700000, 0.976712
44.800000, 0.976707
44.900000, 0.976703
45.000000, 0.976698
45.100000, 0.976694
45.200000, 0.976689
45.300000, 0.976685
45.400000, 0.976680
45.500000, 0.976675
45.600000, 0.976671
45.700000, 0.976666
45.800000, 0.976662
45.900000, 0.976657
46.000000, 0.976653
46.100000, 0.976648
46.200000, 0.976643
46.300000, 0.976639
46.400000, 0.976634
46.500000, 0.976630
46.600000, 0.976625
46.700000, 0.976621
46.800000, 0.976616
46.900000, 0.976611
47.000000, 0.976607
47.100000, 0.976602
47.200000, 0.976598
47.300000, 0.976593
47.400000, 0.976588
47.500000, 0.976584
47.600000, 0.976579
47.700000, 0.976575
47.800000, 0.976570
47.900000, 0.976566
48.000000, 0.976561
48.100000, 0.976556
48.200000, 0.976552
48.300000, 0.976547
48.400000, 0.976543
48.500000, 0.976538
48.600000, 0.976533
48.700000, 0.976529
48.800000, 0.976524
48.900000, 0.976520
49.000000, 0.976515
49.100000, 0.976510
49.200000, 0.976506
49.300000, 0.976501
49.400000, 0.976497
49.500000, 0.976492
49.600000, 0.976487
49.700000, 0.976483
49.800000, 0.976478
49.900000, 0.976474
50.000000, 0.976469
50.100000, 0.976464
50.200000, 0.976460
50.300000, 0.976455
50.400000, 0.976450
50.500000, 0.976446
50.600000, 0.976441
50.700000, 0.976437
50.800000, 0.976432
50.900000, 0.976427
51.000000, 0.976423
51.100000, 0.976418
51.200000, 0.976414
51.300000, 0.976409
51.400000, 0.976404
51.500000, 0.976400
51.600000, 0.976395
51.700000, 0.976390
51.800000, 0.976386
51.900000, 0.976381
52.000000, 0.976377
52.100000, 0.976372
52.200000, 0.976367
52.300000, 0.976363
52.400000, 0.976358
52.500000, 0.976353
52.600000, 0.976349
52.700000, 0.976344
52.800000, 0.976340
52.900000, 0.976335
53.000000, 0.976330
53.100000, 0.976326
53.200000, 0.976321
53.300000, 0.976316
53.400000, 0.976312
53.500000, 0.976307
53.600000, 0.976302
53.700000, 0.976298
53.800000, 0.976293
53.900000, 0.976289
54.000000, 0.976284
54.100000, 0.976279
54.200000, 0.976275
54.300000, 0.976270
54.400000, 0.976265
54.500000, 0.976261
54.600000, 0.976256
54.700000, 0.976251
54.800000, 0.976247
54.900000, 0.976242
55.000000, 0.976237
55.100000, 0.976233
55.200000, 0.976228
55.300000, 0.976223
55.400000, 0.976219
55.500000, 0.976214
55.600000, 0.976209
55.700000, 0.976205
55.800000, 0.976200
55.900000, 0.976195
56.000000, 0.976191
56.100000, 0.976186
56.200000, 0.976181
56.300000, 0.976177
56.400000, 0.976172
56.500000, 0.976167
56.600000, 0.976163
56.700000, 0.976158
56.800000, 0.976153
56.900000, 0.976149
57.000000, 0.976144
57.100000, 0.976139
57.200000, 0.976135
57.300000, 0.976130
57.400000, 0.976125
57.500000, 0.976121
57.600000, 0.976116
57.700000, 0.976111
57.800000, 0.976107
57.900000, 0.976102
58.000000, 0.976097
58.100000, 0.976093
58.200000, 0.976088
58.300000, 0.976083
58.400000, 0.976079
58.500000, 0.976074
58.600000, 0.976069
58.700000, 0.976065
58.800000, 0.976060
58.900000, 0.976055
59.000000, 0.976051
59.100000, 0.976046
59.200000, 0.976041
59.300000, 0.976036
59.400000, 0.976032
59.500000, 0.976027
59.600000, 0.976022
59.700000, 0.976018
59.800000, 0.976013
59.900000, 0.976008
60.000000, 0.976004
60.100000, 0.975999
60.200000, 0.975994
60.300000, 0.975990
60.400000, 0.975985
60.500000, 0.975980
60.600000, 0.975975
60.700000, 0.975971
60.800000, 0.975966
60.900000, 0.975961
61.000000, 0.975957
61.100000, 0.975952
61.200000, 0.975947
61.300000, 0.975942
61.400000, 0.975938
61.500000, 0.975933
61.600000, 0.975928
61.700000, 0.975924
61.800000, 0.975919
61.900000, 0.975914
62.000000, 0.975909
62.100000, 0.975905
62.200000, 0.975900
62.300000, 0.975895
62.400000, 0.975891
62.500000, 0.975886
62.600000, 0.975881
62.700000, 0.975876
62.800000, 0.975872
62.900000, 0.975867
63.000000, 0.975862
63.100000, 0.975858
63.200000, 0.975853
63.300000, 0.975848
63.400000, 0.975843
63.500000, 0.975839
63.600000, 0.975834
63.700000, 0.975829
63.800000, 0.975824
63.900000, 0.975820
64.000000, 0.975815
64.100000, 0.975810
64.200000, 0.975805
64.300000, 0.975801
64.400000, 0.975796
64.500000, 0.975791
64.600000, 0.975787
64.700000, 0.975782
64.800000, 0.975777
64.900000, 0.975772
65.000000, 0.975768
65.100000, 0.975763
65.200000, 0.975758
65.300000, 0.975753
65.400000, 0.975749
65.500000, 0.975744
65.600000, 0.975739
65.700000, 0.975734
65.800000, 0.975730
65.900000, 0.975725
66.000000, 0.975720
66.100000, 0.975715
66.200000, 0.975711
66.300000, 0.975706
66.400000, 0.975701
66.500000, 0.975696
66.600000, 0.975692
66.700000, 0.975687
66.800000, 0.975682
66.900000, 0.975677
67.000000, 0.975673
67.100000, 0.975668
67.200000, 0.975663
67.300000, 0.975658
67.400000, 0.975653
67.500000, 0.975649
67.600000, 0.975644
67.700000, 0.975639
67.800000, 0.975634
67.900000, 0.975630
68.000000, 0.975625
68.100000, 0.975620
68.200000, 0.975615
68.300000, 0.975611
68.400000, 0.975606
68.500000, 0.975601
68.600000, 0.975596
68.700000, 0.975591
68.800000, 0.975587
68.900000, 0.975582
69.000000, 0.975577
69.100000, 0.975572
69.200000, 0.975568
69.300000, 0.975563
69.400000, 0.975558
69.500000, 0.975553
69.600000, 0.975548
69.700000, 0.975544
69.800000, 0.975539
69.900000, 0.975534
70.000000, 0.975529
70.100000, 0.975524
70.200000, 0.975520
70.300000, 0.975515
70.400000, 0.975510
70.500000, 0.975505
70.600000, 0.975501
70.700000, 0.975496
70.800000, 0.975491
70.900000, 0.975486
71.000000, 0.975481
71.100000, 0.975477
71.200000, 0.975472
71.300000, 0.975467
71.400000, 0.975462
71.500000, 0.975457
71.600000, 0.975453
71.700000, 0.975448
71.800000, 0.975443
71.900000, 0.975438
72.000000, 0.975433
72.100000, 0.975429
72.200000, 0.975424
72.300000, 0.975419
72.400000, 0.975414
72.500000, 0.975409
72.600000, 0.975404
72.700000, 0.975400
72.800000, 0.975395
72.900000, 0.975390
73.000000, 0.975385
73.100000, 0.975380
73.200000, 0.975376
73.300000, 0.975371
73.400000, 0.975366
73.500000, 0.975361
73.600000, 0.975356
73.700000, 0.975351
73.800000, 0.975347
73.900000, 0.975342
74.000000, 0.975337
74.100000, 0.975332
74.200000, 0.975327
74.300000, 0.975323
74.400000, 0.975318
74.500000, 0.975313
74.600000, 0.975308
74.700000, 0.975303
74.800000, 0.975298
74.900000, 0.975294
75.000000, 0.975289
75.100000, 0.975284
75.200000, 0.975279
75.300000, 0.975274
75.400000, 0.975269
75.500000, 0.975265
75.600000, 0.975260
75.700000, 0.975255
75.800000, 0.975250
75.900000, 0.975245
76.000000, 0.975240
76.100000, 0.975235
76.200000, 0.975231
76.300000, 0.975226
76.400000, 0.975221
76.500000, 0.975216
76.600000, 0.975211
76.700000, 0.975206
76.800000, 0.975202
76.900000, 0.975197
77.000000, 0.975192
77.100000, 0.975187
77.200000, 0.975182
77.300000, 0.975177
77.400000, 0.975172
77.500000, 0.975168
77.600000, 0.975163
77.700000, 0.975158
77.800000, 0.975153
77.900000, 0.975148
78.000000, 0.975143
78.100000, 0.975138
78.200000, 0.975134
78.300000, 0.975129
78.400000, 0.975124
78.500000, 0.975119
78.600000, 0.975114
78.700000, 0.975109
78.800000, 0.975104
78.900000, 0.975099
79.000000, 0.975095
79.100000, 0.975090
79.200000, 0.975085
79.300000, 0.975080
79.400000, 0.975075
79.500000, 0.975070
79.600000, 0.975065
79.700000, 0.975060
79.800000, 0.975056
79.900000, 0.975051
80.000000, 0.975046
80.100000, 0.975041
80.200000, 0.975036
80.300000, 0.975031
80.400000, 0.975026
80.500000, 0.975021
80.600000, 0.975016
80.700000, 0.975012
80.800000, 0.975007
80.900000, 0.975002
81.000000, 0.974997
81.100000, 0.974992
81.200000, 0.974987
81.300000, 0.974982
81.400000, 0.974977
81.500000, 0.974972
81.600000, 0.974968
81.700000, 0.974963
81.800000, 0.974958
81.900000, 0.974953
82.000000, 0.974948
82.100000, 0.974943
82.200000, 0.974938
82.300000, 0.974933
82.400000, 0.974928
82.500000, 0.974923
82.600000, 0.974919
82.700000, 0.974914
82.800000, 0.974909
82.900000, 0.974904
83.000000, 0.974899
83.100000, 0.974894
83.200000, 0.974889
83.300000, 0.974884
83.400000, 0.974879
83.500000, 0.974874
83.600000, 0.974869
83.700000, 0.974865
83.800000, 0.974860
83.900000, 0.974855
84.000000, 0.974850
84.100000, 0.974845
84.200000, 0.974840
84.300000, 0.974835
84.400000, 0.974830
84.500000, 0.974825
84.600000, 0.974820
84.700000, 0.974815
84.800000, 0.974810
84.900000, 0.974805
85.000000, 0.974801
85.100000, 0.974796
85.200000, 0.974791
85.300000, 0.974786
85.400000, 0.974781
85.500000, 0.974776
85.600000, 0.974771
85.700000, 0.974766
85.800000, 0.974761
85.900000, 0.974756
86.000000, 0.974751
86.100000, 0.974746
86.200000, 0.974741
86.300000, 0.974736
86.400000, 0.974731
86.500000, 0.974727
86.600000, 0.974722
86.700000, 0.974717
86.800000, 0.974712
86.900000, 0.974707
87.000000, 0.974702
87.100000, 0.974697
87.200000, 0.974692
87.300000, 0.974687
87.400000, 0.974682
87.500000, 0.974677
87.600000, 0.974672
87.700000, 0.974667
87.800000, 0.974662
87.900000, 0.974657
88.000000, 0.974652
88.100000, 0.974647
88.200000, 0.974642
88.300000, 0.974637
88.400000, 0.974632
88.500000, 0.974627
88.600000, 0.974623
88.700000, 0.974618
88.800000, 0.974613
88.900000, 0.974608
89.000000, 0.974603
89.100000, 0.974598
89.200000, 0.974593
89.300000, 0.974588
89.400000, 0.974583
89.500000, 0.974578
89.600000, 0.974573
89.700000, 0.974568
89.800000, 0.974563
89.900000, 0.974558
90.000000, 0.974553
90.100000, 0.974548
90.200000, 0.974543
90.300000, 0.974538
90.400000, 0.974533
90.500000, 0.974528
90.600000, 0.974523
90.700000, 0.974518
90.800000, 0.974513
90.900000, 0.974508
91.000000, 0.974503
91.100000, 0.974498
91.200000, 0.974493
91.300000, 0.974488
91.400000, 0.974483
91.500000, 0.974478
91.600000, 0.974473
91.700000, 0.974468
91.800000, 0.974463
91.900000, 0.974458
92.000000, 0.974453
92.100000, 0.974448
92.200000, 0.974443
92.300000, 0.974438
92.400000, 0.974433
92.500000, 0.974428
92.600000, 0.974423
92.700000, 0.974418
92.800000, 0.974413
92.900000, 0.974408
93.000000, 0.974403
93.100000, 0.974398
93.200000, 0.974393
93.300000, 0.974388
93.400000, 0.974383
93.500000, 0.974378
93.600000, 0.974373
93.700000, 0.974368
93.800000, 0.974363
93.900000, 0.974358
94.000000, 0.974353
94.100000, 0.974348
94.200000, 0.974343
94.300000, 0.974338
94.400000, 0.974333
94.500000, 0.974328
94.600000, 0.974323
94.700000, 0.974318
94.800000, 0.974313
94.900000, 0.974308
95.000000, 0.974303
95.100000, 0.974298
95.200000, 0.974293
95.300000, 0.974288
95.400000, 0.974283
95.500000, 0.974278
95.600000, 0.974273
95.700000, 0.974268
95.800000, 0.974263
95.900000, 0.974258
96.000000, 0.974253
96.100000, 0.974248
96.200000, 0.974243
96.300000, 0.974238
96.400000, 0.974233
96.500000, 0.974228
96.600000, 0.974222
96.700000, 0.974217
96.800000, 0.974212
96.900000, 0.974207
97.000000, 0.974202
97.100000, 0.974197
97.200000, 0.974192
97.300000, 0.974187
97.400000, 0.974182
97.500000, 0.974177
97.600000, 0.974172
97.700000, 0.974167
97.800000, 0.974162
97.900000, 0.974157
98.000000, 0.974152
98.100000, 0.974147
98.200000, 0.974142
98.300000, 0.974137
98.400000, 0.974132
98.500000, 0.974127
98.600000, 0.974122
98.700000, 0.974116
98.800000, 0.974111
98.900000, 0.974106
99.000000, 0.974101
99.100000, 0.974096
99.200000, 0.974091
99.300000, 0.974086
99.400000, 0.974081
99.500000, 0.974076
99.600000, 0.974071
99.700000, 0.974066
99.800000, 0.974061
99.900000, 0.974056
100.000000, 0.974051
100.100000, 0.974046
