11.100000 0.78 0.20 0.02
11.200000 0.78 0.20 0.02
11.300000 0.78 0.20 0.02
11.400000 0.78 0.20 0.02
11.500000 0.77 0.20 0.02
11.600000 0.77 0.20 0.02
11.700000 0.77 0.21 0.02
11.800000 0.77 0.21 0.03
11.900000 0.77 0.21 0.03
12.000000 0.76 0.21 0.03
12.100000 0.76 0.21 0.03
12.200000 0.76 0.21 0.03
12.300000 0.76 0.21 0.03
12.400000 0.76 0.22 0.03
12.500000 0.75 0.22 0.03
12.600000 0.75 0.22 0.03
12.700000 0.75 0.22 0.03
12.800000 0.75 0.22 0.03
12.900000 0.75 0.22 0.03
13.000000 0.74 0.23 0.03
13.100000 0.74 0.23 0.03
13.200000 0.74 0.23 0.03
13.300000 0.74 0.23 0.03
13.400000 0.74 0.23 0.03
13.500000 0.73 0.23 0.03
13.600000 0.73 0.23 0.03
13.700000 0.73 0.24 0.03
13.800000 0.73 0.24 0.03
13.900000 0.73 0.24 0.03
14.000000 0.73 0.24 0.04
14.100000 0.72 0.24 0.04
14.200000 0.72 0.24 0.04
14.300000 0.72 0.24 0.04
14.400000 0.72 0.25 0.04
14.500000 0.72 0.25 0.04
14.600000 0.71 0.25 0.04
14.700000 0.71 0.25 0.04
14.800000 0.71 0.25 0.04
14.900000 0.71 0.25 0.04
15.000000 0.71 0.25 0.04
15.100000 0.70 0.26 0.04
15.200000 0.70 0.26 0.04
15.300000 0.70 0.26 0.04
15.400000 0.70 0.26 0.04
15.500000 0.70 0.26 0.04
15.600000 0.69 0.26 0.04
15.700000 0.69 0.26 0.04
15.800000 0.69 0.26 0.04
15.900000 0.69 0.27 0.04
16.000000 0.69 0.27 0.05
16.100000 0.69 0.27 0.05
16.200000 0.68 0.27 0.05
16.300000 0.68 0.27 0.05
16.400000 0.68 0.27 0.05
16.500000 0.68 0.27 0.05
16.600000 0.68 0.28 0.05
16.700000 0.67 0.28 0.05
16.800000 0.67 0.28 0.05
16.900000 0.67 0.28 0.05
17.000000 0.67 0.28 0.05
17.100000 0.67 0.28 0.05
17.200000 0.66 0.28 0.05
17.300000 0.66 0.28 0.05
17.400000 0.66 0.29 0.05
17.500000 0.66 0.29 0.05
17.600000 0.66 0.29 0.05
17.700000 0.66 0.29 0.05
17.800000 0.65 0.29 0.06
17.900000 0.65 0.29 0.06
18.000000 0.65 0.29 0.06
18.100000 0.65 0.30 0.06
18.200000 0.65 0.30 0.06
18.300000 0.64 0.30 0.06
18.400000 0.64 0.30 0.06
18.500000 0.64 0.30 0.06
18.600000 0.64 0.30 0.06
18.700000 0.64 0.30 0.06
18.800000 0.64 0.30 0.06
18.900000 0.63 0.31 0.06
19.000000 0.63 0.31 0.06
19.100000 0.63 0.31 0.06
19.200000 0.63 0.31 0.06
19.300000 0.63 0.31 0.06
19.400000 0.62 0.31 0.06
19.500000 0.62 0.31 0.07
19.600000 0.62 0.31 0.07
19.700000 0.62 0.31 0.07
19.800000 0.62 0.32 0.07
19.900000 0.62 0.32 0.07
