11.100000 0.77 0.20 0.03
11.200000 0.77 0.20 0.03
11.300000 0.77 0.20 0.03
11.400000 0.76 0.20 0.04
11.500000 0.76 0.20 0.04
11.600000 0.76 0.20 0.04
11.700000 0.76 0.20 0.04
11.800000 0.76 0.21 0.04
11.900000 0.75 0.21 0.04
12.000000 0.75 0.21 0.04
12.100000 0.75 0.21 0.04
12.200000 0.75 0.21 0.04
12.300000 0.75 0.21 0.04
12.400000 0.74 0.22 0.04
12.500000 0.74 0.22 0.04
12.600000 0.74 0.22 0.04
12.700000 0.74 0.22 0.04
12.800000 0.73 0.22 0.04
12.900000 0.73 0.22 0.04
13.000000 0.73 0.22 0.05
13.100000 0.73 0.23 0.05
13.200000 0.73 0.23 0.05
13.300000 0.72 0.23 0.05
13.400000 0.72 0.23 0.05
13.500000 0.72 0.23 0.05
13.600000 0.72 0.23 0.05
13.700000 0.72 0.23 0.05
13.800000 0.71 0.24 0.05
13.900000 0.71 0.24 0.05
14.000000 0.71 0.24 0.05
14.100000 0.71 0.24 0.05
14.200000 0.71 0.24 0.05
14.300000 0.70 0.24 0.05
14.400000 0.70 0.24 0.06
14.500000 0.70 0.25 0.06
14.600000 0.70 0.25 0.06
14.700000 0.69 0.25 0.06
14.800000 0.69 0.25 0.06
14.900000 0.69 0.25 0.06
15.000000 0.69 0.25 0.06
15.100000 0.69 0.25 0.06
15.200000 0.68 0.25 0.06
15.300000 0.68 0.26 0.06
15.400000 0.68 0.26 0.06
15.500000 0.68 0.26 0.06
15.600000 0.68 0.26 0.06
15.700000 0.67 0.26 0.06
15.800000 0.67 0.26 0.07
15.900000 0.67 0.26 0.07
16.000000 0.67 0.27 0.07
16.100000 0.67 0.27 0.07
16.200000 0.66 0.27 0.07
16.300000 0.66 0.27 0.07
16.400000 0.66 0.27 0.07
16.500000 0.66 0.27 0.07
16.600000 0.65 0.27 0.07
16.700000 0.65 0.27 0.07
16.800000 0.65 0.28 0.07
16.900000 0.65 0.28 0.07
17.000000 0.65 0.28 0.08
17.100000 0.64 0.28 0.08
17.200000 0.64 0.28 0.08
17.300000 0.64 0.28 0.08
17.400000 0.64 0.28 0.08
17.500000 0.64 0.28 0.08
17.600000 0.63 0.29 0.08
17.700000 0.63 0.29 0.08
17.800000 0.63 0.29 0.08
17.900000 0.63 0.29 0.08
18.000000 0.63 0.29 0.08
18.100000 0.62 0.29 0.08
18.200000 0.62 0.29 0.09
18.300000 0.62 0.29 0.09
18.400000 0.62 0.30 0.09
18.500000 0.62 0.30 0.09
18.600000 0.61 0.30 0.09
18.700000 0.61 0.30 0.09
18.800000 0.61 0.30 0.09
18.900000 0.61 0.30 0.09
19.000000 0.60 0.30 0.09
19.100000 0.60 0.30 0.09
19.200000 0.60 0.30 0.09
19.300000 0.60 0.31 0.10
19.400000 0.60 0.31 0.10
19.500000 0.59 0.31 0.10
19.600000 0.59 0.31 0.10
19.700000 0.59 0.31 0.10
19.800000 0.59 0.31 0.10
19.900000 0.59 0.31 0.10
